Date/Time,Electricity:Facility [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Total:Electricity(kW)
 10/23  10:00:00,0.964232617,0.166428412,0.166428412,0.166428412,0.10367836,0.022588873,0.349119881,0.305305091,2.244210058
 10/23  11:00:00,0.959781137,0.145754569,0.145754569,0.145754569,0.10367836,0.022588873,0.365248706,0.305398628,2.193959411
 10/23  12:00:00,0.945522834,0.145783376,0.145783376,0.145783376,0.10367836,0.022588873,0.356106137,0.300254088,2.16550042
 10/23  13:00:00,0.919939927,0.143644539,0.143644539,0.143644539,0.10367836,0.022588873,0.322279448,0.310636706,2.110056931
 10/23  14:00:00,0.908735294,0.140189237,0.140189237,0.140189237,0.10367836,0.022588873,0.29703868,0.328128143,2.080737061
 10/23  15:00:00,0.942884616,0.139368079,0.139368079,0.139368079,0.109135134,0.023777747,0.307123779,0.346367877,2.14739339
 10/23  16:00:00,1.085073632,0.134436121,0.134436121,0.134436121,0.136418834,0.029722188,0.357691996,0.409692493,2.421907506
 10/23  17:00:00,1.363735123,0.12780891,0.12780891,0.12780891,0.223726957,0.048744404,0.448631948,0.497710904,2.965976066
 10/23  18:00:00,1.610654584,0.122196706,0.122196706,0.122196706,0.409256585,0.089166582,0.402558891,0.540363821,3.418590581
 10/23  19:00:00,1.803849986,0.124430896,0.124430896,0.124430896,0.643897005,0.140288752,0.320359612,0.557761721,3.839449764
 10/23  20:00:00,1.866422566,0.127327535,0.127327535,0.127327535,0.709378119,0.154555418,0.281112667,0.576936826,3.970388201
 10/23  21:00:00,1.700954439,0.132354989,0.132354989,0.132354989,0.594786295,0.129588761,0.263644909,0.563467484,3.649506855
 10/23  22:00:00,1.400723536,0.139973206,0.139973206,0.139973206,0.447453915,0.097488789,0.211086729,0.487608897,3.064281484
 10/23  23:00:00,1.110136728,0.149645482,0.149645482,0.149645482,0.311034998,0.067766601,0.140854588,0.423723058,2.502452419
 10/23  24:00:00,0.811267129,0.15976397,0.15976397,0.15976397,0.158245844,0.034477737,0.091184068,0.35048351,1.924950198
 10/24  01:00:00,0.703208255,0.166824729,0.166824729,0.166824729,0.098221587,0.021399981,0.076946966,0.322702991,1.722953967
 10/24  02:00:00,0.65168315,0.171486622,0.171486622,0.171486622,0.065481055,0.014266654,0.064375311,0.318961507,1.629227543
 10/24  03:00:00,0.642923957,0.174461527,0.174461527,0.174461527,0.065481055,0.014266654,0.057130995,0.314471727,1.617658969
 10/24  04:00:00,0.642922859,0.175926843,0.175926843,0.175926843,0.065481055,0.014266654,0.067543792,0.302592515,1.620587404
 10/24  05:00:00,0.694532666,0.173041873,0.173041873,0.173041873,0.070937812,0.015455542,0.080316512,0.337668927,1.718037078
 10/24  06:00:00,0.887508123,0.16678016,0.16678016,0.16678016,0.147332381,0.032099972,0.134040371,0.39014324,2.091464567
 10/24  07:00:00,1.202574868,0.178746903,0.178746903,0.178746903,0.300121534,0.065388817,0.21164919,0.414556423,2.730531541
 10/24  08:00:00,1.134529599,0.168315383,0.168315383,0.168315383,0.267380978,0.058255502,0.272982227,0.35048351,2.588577965
 10/24  09:00:00,0.978557502,0.169298928,0.169298928,0.169298928,0.130962144,0.028533314,0.334361307,0.298289809,2.27860086
 10/24  10:00:00,1.003244171,0.205439966,0.205439966,0.205439966,0.10367836,0.022588873,0.349119881,0.305305091,2.400256274
 10/24  11:00:00,0.989034556,0.175007988,0.175007988,0.175007988,0.10367836,0.022588873,0.365248706,0.305398628,2.310973087
 10/24  12:00:00,0.956196458,0.156457,0.156457,0.156457,0.10367836,0.022588873,0.356106137,0.300254088,2.208194916
 10/24  13:00:00,0.936621212,0.160325824,0.160325824,0.160325824,0.10367836,0.022588873,0.322279448,0.310636706,2.176782071
 10/24  14:00:00,0.92243441,0.153888353,0.153888353,0.153888353,0.10367836,0.022588873,0.29703868,0.328128143,2.135533525
 10/24  15:00:00,0.94978296,0.146266423,0.146266423,0.146266423,0.109135134,0.023777747,0.307123779,0.346367877,2.174986766
 10/24  16:00:00,1.095647082,0.14500957,0.14500957,0.14500957,0.136418834,0.029722188,0.357691996,0.409692493,2.464201303
 10/24  17:00:00,1.375617379,0.139691165,0.139691165,0.139691165,0.223726957,0.048744404,0.448631948,0.497710904,3.013505087
 10/24  18:00:00,1.623854301,0.135396423,0.135396423,0.135396423,0.409256585,0.089166582,0.402558891,0.540363821,3.471389449
 10/24  19:00:00,1.810334264,0.130915173,0.130915173,0.130915173,0.643897005,0.140288752,0.320359612,0.557761721,3.865386873
 10/24  20:00:00,1.86940905,0.130314019,0.130314019,0.130314019,0.709378119,0.154555418,0.281112667,0.576936826,3.982334137
 10/24  21:00:00,1.705532708,0.136933259,0.136933259,0.136933259,0.594786295,0.129588761,0.263644909,0.563467484,3.667819934
 10/24  22:00:00,1.404084193,0.143333863,0.143333863,0.143333863,0.447453915,0.097488789,0.211086729,0.487608897,3.077724112
 10/24  23:00:00,1.108350876,0.147859631,0.147859631,0.147859631,0.311034998,0.067766601,0.140854588,0.423723058,2.495309014
 10/24  24:00:00,0.806943742,0.155440582,0.155440582,0.155440582,0.158245844,0.034477737,0.091184068,0.35048351,1.907656647
 10/25  01:00:00,0.697353892,0.160970366,0.160970366,0.160970366,0.098221587,0.021399981,0.076946966,0.322702991,1.699536515
 10/25  02:00:00,0.644966593,0.164770065,0.164770065,0.164770065,0.065481055,0.014266654,0.064375311,0.318961507,1.602361315
 10/25  03:00:00,0.635550791,0.16708836,0.16708836,0.16708836,0.065481055,0.014266654,0.057130995,0.314471727,1.588166302
 10/25  04:00:00,0.635568104,0.168572088,0.168572088,0.168572088,0.065481055,0.014266654,0.067543792,0.302592515,1.591168384
 10/25  05:00:00,0.688595947,0.167105154,0.167105154,0.167105154,0.070937812,0.015455542,0.080316512,0.337668927,1.694290202
 10/25  06:00:00,0.881325554,0.16059759,0.16059759,0.16059759,0.147332381,0.032099972,0.134040371,0.39014324,2.066734288
 10/25  07:00:00,1.195291369,0.171463405,0.171463405,0.171463405,0.300121534,0.065388817,0.21164919,0.414556423,2.701397548
 10/25  08:00:00,1.126132191,0.159917975,0.159917975,0.159917975,0.267380978,0.058255502,0.272982227,0.35048351,2.554988333
 10/25  09:00:00,0.971222844,0.16196427,0.16196427,0.16196427,0.130962144,0.028533314,0.334361307,0.298289809,2.249262228
 10/25  10:00:00,0.961104832,0.163300626,0.163300626,0.163300626,0.10367836,0.022588873,0.349119881,0.305305091,2.231698915
 10/25  11:00:00,0.97782347,0.163796903,0.163796903,0.163796903,0.10367836,0.022588873,0.365248706,0.305398628,2.266128746
 10/25  12:00:00,0.958943847,0.159204389,0.159204389,0.159204389,0.10367836,0.022588873,0.356106137,0.300254088,2.219184472
 10/25  13:00:00,0.9345846,0.158289212,0.158289212,0.158289212,0.10367836,0.022588873,0.322279448,0.310636706,2.168635623
 10/25  14:00:00,0.922224615,0.153678558,0.153678558,0.153678558,0.10367836,0.022588873,0.29703868,0.328128143,2.134694345
 10/25  15:00:00,0.954108947,0.15059241,0.15059241,0.15059241,0.109135134,0.023777747,0.307123779,0.346367877,2.192290714
 10/25  16:00:00,1.096243158,0.145605646,0.145605646,0.145605646,0.136418834,0.029722188,0.357691996,0.409692493,2.466585607
 10/25  17:00:00,1.411733601,0.175807387,0.175807387,0.175807387,0.223726957,0.048744404,0.448631948,0.497710904,3.157969975
 10/25  18:00:00,1.635513998,0.14705612,0.14705612,0.14705612,0.409256585,0.089166582,0.402558891,0.540363821,3.518028237
 10/25  19:00:00,1.826792511,0.147373421,0.147373421,0.147373421,0.643897005,0.140288752,0.320359612,0.557761721,3.931219864
 10/25  20:00:00,1.887171464,0.148076433,0.148076433,0.148076433,0.709378119,0.154555418,0.281112667,0.576936826,4.053383793
 10/25  21:00:00,1.734195021,0.165595571,0.165595571,0.165595571,0.594786295,0.129588761,0.263644909,0.563467484,3.782469183
 10/25  22:00:00,1.44187316,0.18112283,0.18112283,0.18112283,0.447453915,0.097488789,0.211086729,0.487608897,3.22887998
 10/25  23:00:00,1.156202383,0.195711138,0.195711138,0.195711138,0.311034998,0.067766601,0.140854588,0.423723058,2.686715042
 10/25  24:00:00,0.869652665,0.218149506,0.218149506,0.218149506,0.158245844,0.034477737,0.091184068,0.35048351,2.158492342
 10/26  01:00:00,0.762244262,0.225860736,0.225860736,0.225860736,0.098221587,0.021399981,0.076946966,0.322702991,1.959097995
 10/26  02:00:00,0.712350101,0.232153574,0.232153574,0.232153574,0.065481055,0.014266654,0.064375311,0.318961507,1.87189535
 10/26  03:00:00,0.703893601,0.235431171,0.235431171,0.235431171,0.065481055,0.014266654,0.057130995,0.314471727,1.861537545
 10/26  04:00:00,0.70957276,0.242576743,0.242576743,0.242576743,0.065481055,0.014266654,0.067543792,0.302592515,1.887187005
 10/26  05:00:00,0.768094319,0.246603526,0.246603526,0.246603526,0.070937812,0.015455542,0.080316512,0.337668927,2.01228369
 10/26  06:00:00,0.9638026,0.243074637,0.243074637,0.243074637,0.147332381,0.032099972,0.134040371,0.39014324,2.396642475
 10/26  07:00:00,1.26793377,0.244105805,0.244105805,0.244105805,0.300121534,0.065388817,0.21164919,0.414556423,2.991967149
 10/26  08:00:00,1.214963342,0.248749126,0.248749126,0.248749126,0.267380978,0.058255502,0.272982227,0.35048351,2.910312937
 10/26  09:00:00,1.064077051,0.254818477,0.254818477,0.254818477,0.130962144,0.028533314,0.334361307,0.298289809,2.620679056
 10/26  10:00:00,1.054121676,0.256317471,0.256317471,0.256317471,0.10367836,0.022588873,0.349119881,0.305305091,2.603766294
 10/26  11:00:00,1.112219174,0.298192606,0.298192606,0.298192606,0.10367836,0.022588873,0.365248706,0.305398628,2.803711559
 10/26  12:00:00,1.056319685,0.256580227,0.256580227,0.256580227,0.10367836,0.022588873,0.356106137,0.300254088,2.608687824
 10/26  13:00:00,1.02124966,0.244954273,0.244954273,0.244954273,0.10367836,0.022588873,0.322279448,0.310636706,2.515295866
 10/26  14:00:00,1.008033028,0.239486971,0.239486971,0.239486971,0.10367836,0.022588873,0.29703868,0.328128143,2.477927997
 10/26  15:00:00,1.039011189,0.235494652,0.235494652,0.235494652,0.109135134,0.023777747,0.307123779,0.346367877,2.531899682
 10/26  16:00:00,1.181810563,0.231173052,0.231173052,0.231173052,0.136418834,0.029722188,0.357691996,0.409692493,2.80885523
 10/26  17:00:00,1.505922768,0.269996555,0.269996555,0.269996555,0.223726957,0.048744404,0.448631948,0.497710904,3.534726646
 10/26  18:00:00,1.72367701,0.235219132,0.235219132,0.235219132,0.409256585,0.089166582,0.402558891,0.540363821,3.870680285
 10/26  19:00:00,1.908670186,0.229251095,0.229251095,0.229251095,0.643897005,0.140288752,0.320359612,0.557761721,4.258730561
 10/26  20:00:00,1.967213558,0.228118527,0.228118527,0.228118527,0.709378119,0.154555418,0.281112667,0.576936826,4.373552169
 10/26  21:00:00,1.79996863,0.231369181,0.231369181,0.231369181,0.594786295,0.129588761,0.263644909,0.563467484,4.045563622
 10/26  22:00:00,1.501285392,0.240535062,0.240535062,0.240535062,0.447453915,0.097488789,0.211086729,0.487608897,3.466528908
 10/26  23:00:00,1.211654794,0.251163549,0.251163549,0.251163549,0.311034998,0.067766601,0.140854588,0.423723058,2.908524686
 10/26  24:00:00,0.91386406,0.262360901,0.262360901,0.262360901,0.158245844,0.034477737,0.091184068,0.35048351,2.335337922
 10/27  01:00:00,0.796513603,0.260130077,0.260130077,0.260130077,0.098221587,0.021399981,0.076946966,0.322702991,2.096175359
 10/27  02:00:00,0.741400458,0.26120393,0.26120393,0.26120393,0.065481055,0.014266654,0.064375311,0.318961507,1.988096775
 10/27  03:00:00,0.725113301,0.25665087,0.25665087,0.25665087,0.065481055,0.014266654,0.057130995,0.314471727,1.946416342
 10/27  04:00:00,0.731124393,0.264128377,0.264128377,0.264128377,0.065481055,0.014266654,0.067543792,0.302592515,1.97339354
 10/27  05:00:00,0.784496965,0.263006172,0.263006172,0.263006172,0.070937812,0.015455542,0.080316512,0.337668927,2.077894274
 10/27  06:00:00,1.006327212,0.285599248,0.285599248,0.285599248,0.147332381,0.032099972,0.134040371,0.39014324,2.56674092
 10/27  07:00:00,1.300790137,0.276962172,0.276962172,0.276962172,0.300121534,0.065388817,0.21164919,0.414556423,3.123392617
 10/27  08:00:00,1.222919903,0.256705687,0.256705687,0.256705687,0.267380978,0.058255502,0.272982227,0.35048351,2.942139181
 10/27  09:00:00,1.066077882,0.256819308,0.256819308,0.256819308,0.130962144,0.028533314,0.334361307,0.298289809,2.62868238
 10/27  10:00:00,1.101134403,0.303330198,0.303330198,0.303330198,0.10367836,0.022588873,0.349119881,0.305305091,2.791817202
 10/27  11:00:00,1.078243019,0.264216451,0.264216451,0.264216451,0.10367836,0.022588873,0.365248706,0.305398628,2.667806939
 10/27  12:00:00,1.047423082,0.247683624,0.247683624,0.247683624,0.10367836,0.022588873,0.356106137,0.300254088,2.573101412
 10/27  13:00:00,1.005143906,0.228848519,0.228848519,0.228848519,0.10367836,0.022588873,0.322279448,0.310636706,2.45087285
 10/27  14:00:00,0.994854457,0.2263084,0.2263084,0.2263084,0.10367836,0.022588873,0.29703868,0.328128143,2.425213713
 10/27  15:00:00,1.029656204,0.226139667,0.226139667,0.226139667,0.109135134,0.023777747,0.307123779,0.346367877,2.494479742
 10/27  16:00:00,1.171760746,0.221123234,0.221123234,0.221123234,0.136418834,0.029722188,0.357691996,0.409692493,2.768655959
 10/27  17:00:00,1.50222824,0.266302027,0.266302027,0.266302027,0.223726957,0.048744404,0.448631948,0.497710904,3.519948534
 10/27  18:00:00,1.713790962,0.225333084,0.225333084,0.225333084,0.409256585,0.089166582,0.402558891,0.540363821,3.831136093
 10/27  19:00:00,1.892494115,0.213075025,0.213075025,0.213075025,0.643897005,0.140288752,0.320359612,0.557761721,4.19402628
 10/27  20:00:00,1.955925961,0.21683093,0.21683093,0.21683093,0.709378119,0.154555418,0.281112667,0.576936826,4.328401781
 10/27  21:00:00,1.790216455,0.221617005,0.221617005,0.221617005,0.594786295,0.129588761,0.263644909,0.563467484,4.006554919
 10/27  22:00:00,1.493092985,0.232342655,0.232342655,0.232342655,0.447453915,0.097488789,0.211086729,0.487608897,3.43375928
 10/27  23:00:00,1.2014828,0.240991555,0.240991555,0.240991555,0.311034998,0.067766601,0.140854588,0.423723058,2.86783671
 10/27  24:00:00,0.911080963,0.259577804,0.259577804,0.259577804,0.158245844,0.034477737,0.091184068,0.35048351,2.324205534
 10/28  01:00:00,0.803891615,0.263561064,0.263561064,0.263561064,0.098221587,0.021399981,0.08089399,0.322702991,2.117793356
 10/28  02:00:00,0.741906807,0.259099041,0.259099041,0.259099041,0.065481055,0.014266654,0.06698655,0.318961507,1.984899696
 10/28  03:00:00,0.734290106,0.264462271,0.264462271,0.264462271,0.065481055,0.014266654,0.058496399,0.314471727,1.980392754
 10/28  04:00:00,0.732249008,0.262581837,0.262581837,0.262581837,0.065481055,0.014266654,0.070214948,0.302592515,1.972549691
 10/28  05:00:00,0.784301366,0.258713881,0.258713881,0.258713881,0.070937812,0.015455542,0.084413205,0.337668927,2.068918495
 10/28  06:00:00,0.983398581,0.252045106,0.252045106,0.252045106,0.147332381,0.032099972,0.144665883,0.39014324,2.453775375
 10/28  07:00:00,1.314387346,0.269398019,0.269398019,0.269398019,0.300121534,0.065388817,0.232810552,0.414556423,3.135458729
 10/28  08:00:00,1.253017459,0.254365942,0.254365942,0.254365942,0.267380978,0.058255502,0.305419527,0.35048351,2.997654802
 10/28  09:00:00,1.101719363,0.24742973,0.24742973,0.24742973,0.130962144,0.028533314,0.379392366,0.298289809,2.681186186
 10/28  10:00:00,1.132723081,0.284002646,0.284002646,0.284002646,0.10367836,0.022588873,0.40003611,0.305305091,2.816339453
 10/28  11:00:00,1.112578813,0.246063485,0.246063485,0.246063485,0.10367836,0.022588873,0.417737466,0.305398628,2.700172595
 10/28  12:00:00,1.088403535,0.24085357,0.24085357,0.24085357,0.10367836,0.022588873,0.403916643,0.300254088,2.641402209
 10/28  13:00:00,1.056617626,0.236734206,0.236734206,0.236734206,0.10367836,0.022588873,0.365867481,0.310636706,2.569591664
 10/28  14:00:00,1.029116112,0.221444483,0.221444483,0.221444483,0.10367836,0.022588873,0.336164252,0.328128143,2.484009189
 10/28  15:00:00,1.05470788,0.21413237,0.21413237,0.21413237,0.109135134,0.023777747,0.344182752,0.346367877,2.5205685
 10/28  16:00:00,1.192239883,0.205684452,0.205684452,0.205684452,0.136418834,0.029722188,0.393609916,0.409692493,2.77873667
 10/28  17:00:00,1.471884221,0.200606078,0.200606078,0.200606078,0.223726957,0.048744404,0.483983879,0.497710904,3.327868599
 10/28  18:00:00,1.749748598,0.226980404,0.226980404,0.226980404,0.409256585,0.089166582,0.436869206,0.540363821,3.906346004
 10/28  19:00:00,1.900106009,0.186442165,0.186442165,0.186442165,0.643897005,0.140288752,0.354604366,0.557761721,4.155984348
 10/28  20:00:00,1.953338388,0.179387987,0.179387987,0.179387987,0.709378119,0.154555418,0.315968038,0.576936826,4.24834075
 10/28  21:00:00,1.784060755,0.179854447,0.179854447,0.179854447,0.594786295,0.129588761,0.299251766,0.563467484,3.910718402
 10/28  22:00:00,1.478810953,0.189767411,0.189767411,0.189767411,0.447453915,0.097488789,0.239379941,0.487608897,3.320044728
 10/28  23:00:00,1.172156537,0.196130446,0.196130446,0.196130446,0.311034998,0.067766601,0.156389433,0.423723058,2.719461965
 10/28  24:00:00,0.865747992,0.20767115,0.20767115,0.20767115,0.158245844,0.034477737,0.097757751,0.35048351,2.129726284
 10/29  01:00:00,0.871469927,0.213393085,0.213393085,0.213393085,0.158245844,0.034477737,0.097757751,0.35048351,2.152614024
 10/29  02:00:00,0.754820747,0.214490196,0.214490196,0.214490196,0.098221587,0.021399981,0.08089399,0.322702991,1.921509884
 10/29  03:00:00,0.697550779,0.214743013,0.214743013,0.214743013,0.065481055,0.014266654,0.06698655,0.318961507,1.807475584
 10/29  04:00:00,0.686931973,0.217104138,0.217104138,0.217104138,0.065481055,0.014266654,0.058496399,0.314471727,1.790960222
 10/29  05:00:00,0.68790874,0.218241568,0.218241568,0.218241568,0.065481055,0.014266654,0.070214948,0.302592515,1.795188616
 10/29  06:00:00,0.746654794,0.221067308,0.221067308,0.221067308,0.070937812,0.015455542,0.084413205,0.337668927,1.918332204
 10/29  07:00:00,0.973032055,0.24167858,0.24167858,0.24167858,0.147332381,0.032099972,0.144665883,0.39014324,2.412309271
 10/29  08:00:00,1.274865997,0.22987667,0.22987667,0.22987667,0.300121534,0.065388817,0.232810552,0.414556423,2.977373333
 10/29  09:00:00,1.223518825,0.224867307,0.224867307,0.224867307,0.267380978,0.058255502,0.305419527,0.35048351,2.879660263
 10/29  10:00:00,1.073517689,0.219228057,0.219228057,0.219228057,0.130962144,0.028533314,0.379392366,0.298289809,2.568379493
 10/29  11:00:00,1.090888628,0.242168193,0.242168193,0.242168193,0.10367836,0.022588873,0.40003611,0.305305091,2.649001641
 10/29  12:00:00,1.052721752,0.186206425,0.186206425,0.186206425,0.10367836,0.022588873,0.417737466,0.305398628,2.460744354
 10/29  13:00:00,1.010558791,0.163008826,0.163008826,0.163008826,0.10367836,0.022588873,0.403916643,0.300254088,2.330023233
 10/29  14:00:00,0.971124532,0.151241112,0.151241112,0.151241112,0.10367836,0.022588873,0.365867481,0.310636706,2.227619288
